tag,alg,N,mode,frequency_mhz,period_ns,lat_addsub,lat_mul,lat_fma,lat_rec,addsub_count,mul_count,mads_count,impl_strategies,impl_run_names,max_bram,schedule_time,memory_variables,num_memories,num_processing_elements,ilp_objective_mux,synth_rc,impl_wns_ns,power_w,power_dynamic_w,power_static_w,impl_slice_luts,impl_slice_luts_util_pct,impl_slice_registers,impl_slice_registers_util_pct,impl_dsps,impl_dsps_util_pct,impl_bram_tiles,impl_bram_tiles_util_pct,status,error,run_dir
fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,fma,8,mult,200,5.0,5,4,9,13,,,2,Performance_Explore,impl_2,0,287,397,7,6,62.0,0,0.03,0.287,0.196,0.092,2539,17.63,2149,7.46,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,fma,8,mult,200,5.0,5,4,9,13,,,2,Performance_ExplorePostRoutePhysOpt,impl_3,0,287,397,7,6,62.0,0,0.03,0.287,0.196,0.092,2539,17.63,2149,7.46,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,fma,8,mult,200,5.0,5,4,9,13,,,2,Performance_ExploreWithRemap,impl_4,0,287,397,7,6,62.0,0,0.087,0.287,0.196,0.092,2538,17.63,2149,7.46,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,fma,8,mult,200,5.0,5,4,9,13,,,2,Performance_Retiming,impl_5,0,287,397,7,6,62.0,0,0.036,0.287,0.196,0.092,2540,17.64,2149,7.46,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,fma,8,mult,200,5.0,5,4,9,13,,,2,Performance_ExtraTimingOpt,impl_6,0,287,397,7,6,62.0,0,0.124,0.287,0.196,0.092,2543,17.66,2153,7.48,12,18.18,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,fma,8,mult,300,3.333,9,6,16,19,,,1,default,impl_1,0,459,362,3,5,26.0,0,0.054,0.272,0.181,0.092,1417,9.84,1733,6.02,10,15.15,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,fma,8,mult,300,3.333,9,6,16,19,,,1,Performance_Explore,impl_2,0,459,362,3,5,26.0,0,0.2,0.272,0.181,0.092,1418,9.85,1733,6.02,10,15.15,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,fma,8,mult,300,3.333,9,6,16,19,,,1,Performance_ExplorePostRoutePhysOpt,impl_3,0,459,362,3,5,26.0,0,0.2,0.272,0.181,0.092,1418,9.85,1733,6.02,10,15.15,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,fma,8,mult,300,3.333,9,6,16,19,,,1,Performance_ExploreWithRemap,impl_4,0,459,362,3,5,26.0,0,0.093,0.272,0.181,0.092,1418,9.85,1729,6.0,10,15.15,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,fma,8,mult,300,3.333,9,6,16,19,,,1,Performance_Retiming,impl_5,0,459,362,3,5,26.0,0,0.089,0.272,0.181,0.092,1419,9.85,1733,6.02,10,15.15,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,fma,8,mult,300,3.333,9,6,16,19,,,1,Performance_ExtraTimingOpt,impl_6,0,459,362,3,5,26.0,0,0.048,0.272,0.181,0.092,1419,9.85,1731,6.01,10,15.15,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/fma_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,mads,8,mult,200,5.0,5,4,9,13,,,2,default,impl_1,0,272,396,7,6,65.0,0,0.008,0.247,0.155,0.091,2304,16.0,1557,5.41,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,mads,8,mult,200,5.0,5,4,9,13,,,2,Performance_Explore,impl_2,0,272,396,7,6,65.0,0,-0.002,0.247,0.155,0.091,2327,16.16,1557,5.41,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,mads,8,mult,200,5.0,5,4,9,13,,,2,Performance_ExplorePostRoutePhysOpt,impl_3,0,272,396,7,6,65.0,0,-0.002,0.247,0.155,0.091,2327,16.16,1557,5.41,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,mads,8,mult,200,5.0,5,4,9,13,,,2,Performance_ExploreWithRemap,impl_4,0,272,396,7,6,65.0,0,0.016,0.247,0.155,0.091,2320,16.11,1579,5.48,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,mads,8,mult,200,5.0,5,4,9,13,,,2,Performance_Retiming,impl_5,0,272,396,7,6,65.0,0,-0.038,0.247,0.155,0.091,2310,16.04,1557,5.41,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2,mads,8,mult,200,5.0,5,4,9,13,,,2,Performance_ExtraTimingOpt,impl_6,0,272,396,7,6,65.0,0,-0.219,0.247,0.155,0.091,2329,16.17,1573,5.46,14,21.21,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f200MHz_latA5_latM4_latF9_latR13_mads2
mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,mads,8,mult,300,3.333,9,6,16,19,,,1,default,impl_1,0,436,364,3,5,26.0,0,-0.056,0.249,0.158,0.091,1354,9.4,1372,4.76,11,16.67,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,mads,8,mult,300,3.333,9,6,16,19,,,1,Performance_Explore,impl_2,0,436,364,3,5,26.0,0,-0.056,0.249,0.158,0.091,1350,9.38,1372,4.76,11,16.67,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,mads,8,mult,300,3.333,9,6,16,19,,,1,Performance_ExplorePostRoutePhysOpt,impl_3,0,436,364,3,5,26.0,0,-0.056,0.249,0.158,0.091,1350,9.38,1372,4.76,11,16.67,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,mads,8,mult,300,3.333,9,6,16,19,,,1,Performance_ExploreWithRemap,impl_4,0,436,364,3,5,26.0,0,0.081,0.249,0.158,0.091,1351,9.38,1380,4.79,11,16.67,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,mads,8,mult,300,3.333,9,6,16,19,,,1,Performance_Retiming,impl_5,0,436,364,3,5,26.0,0,-0.056,0.249,0.158,0.091,1352,9.39,1372,4.76,11,16.67,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1,mads,8,mult,300,3.333,9,6,16,19,,,1,Performance_ExtraTimingOpt,impl_6,0,436,364,3,5,26.0,0,0.051,0.249,0.158,0.091,1354,9.4,1372,4.76,11,16.67,0,0.0,OK,,/local/data1/ollha42/ldlt-matrix-inverse-implementation/python/ldlt_sweep/runs/20260605_160909/mads_N8_mult_f300MHz_latA9_latM6_latF16_latR19_mads1
